,2023-12-31,2023-09-30,2023-06-30,2022-12-31
OrdinarySharesNumber,13255112.0,13255112.0,13255112.0,13255112.0
ShareIssued,13255112.0,13255112.0,13255112.0,13255112.0
NetDebt,1971741.0,2835350.0,1571973.0,
TotalDebt,2149617.0,9387069.0,8510446.0,4337274.0
TangibleBookValue,-1251917.0,-7013436.0,-4321706.0,-3430759.0
InvestedCapital,897700.0,1296255.0,3039764.0,172178.0
WorkingCapital,3175583.0,2984131.0,4952376.0,6278408.0
NetTangibleAssets,-1251917.0,-7013436.0,-4321706.0,-3430759.0
CapitalLeaseObligations,,1077378.0,1148976.0,734337.0
CommonStockEquity,-1251917.0,-7013436.0,-4321706.0,-3430759.0
TotalCapitalization,-1251917.0,-3107228.0,-1203200.0,-1994141.0
TotalEquityGrossMinorityInterest,-1251917.0,-7013436.0,-4321706.0,-3430759.0
StockholdersEquity,-1251917.0,-7013436.0,-4321706.0,-3430759.0
GainsLossesNotAffectingRetainedEarnings,,-64121.0,-33259.0,
OtherEquityAdjustments,,-64121.0,-33259.0,
TreasuryStock,,2037000.0,2037000.0,2037000.0
RetainedEarnings,-7789256.0,-10087704.0,-7426836.0,-2075815.0
AdditionalPaidInCapital,0.0,5175280.0,5175280.0,681956.0
CapitalStock,6537339.0,109.0,109.0,100.0
CommonStock,6537339.0,109.0,109.0,100.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,8133123.0,23903773.0,21923821.0,18017143.0
TotalNonCurrentLiabilitiesNetMinorityInterest,4427500.0,13286297.0,12598096.0,10607580.0
OtherNonCurrentLiabilities,,38357.0,13700.0,
TradeandOtherPayablesNonCurrent,,8585688.0,8625747.0,8660784.0
NonCurrentDeferredLiabilities,4427500.0,,,
LongTermDebtAndCapitalLeaseObligation,,4662252.0,3958649.0,1946796.0
LongTermCapitalLeaseObligation,,756044.0,840143.0,510178.0
LongTermDebt,,3906208.0,3118506.0,1436618.0
CurrentLiabilities,3705623.0,10617476.0,9325725.0,7409563.0
OtherCurrentLiabilities,,,-1.0,100322.0
CurrentDeferredLiabilities,,2642012.0,2217850.0,2712520.0
CurrentDeferredRevenue,,2642012.0,2217850.0,2712520.0
CurrentDebtAndCapitalLeaseObligation,2149617.0,4724817.0,4551797.0,2390478.0
CurrentCapitalLeaseObligation,,321334.0,308833.0,224159.0
CurrentDebt,2149617.0,4403483.0,4242964.0,2166319.0
OtherCurrentBorrowings,2149617.0,1912461.0,1786229.0,1620694.0
LineOfCredit,,2491022.0,2456735.0,545625.0
CurrentProvisions,,,,140000.0
PayablesAndAccruedExpenses,1556006.0,3250647.0,2556079.0,2066243.0
CurrentAccruedExpenses,1498437.0,950261.0,700989.0,562361.0
InterestPayable,,490069.0,352737.0,92552.0
Payables,57569.0,2300386.0,1855090.0,1503882.0
TotalTaxPayable,57569.0,,,40545.0
AccountsPayable,,2300386.0,1855090.0,1463337.0
TotalAssets,6881206.0,16890337.0,17602115.0,14586384.0
TotalNonCurrentAssets,0.0,3288730.0,3324014.0,898413.0
OtherNonCurrentAssets,,1875000.0,1850000.0,
NonCurrentPrepaidAssets,,,25000.0,
NonCurrentDeferredAssets,,120099.0,81591.0,
NetPPE,,1293631.0,1367423.0,898413.0
AccumulatedDepreciation,,,,-822385.0
GrossPPE,,1293631.0,1367423.0,1720798.0
ConstructionInProgress,,30983.0,30983.0,
OtherProperties,,1262648.0,1336440.0,748750.0
MachineryFurnitureEquipment,,,30983.0,972048.0
CurrentAssets,6881206.0,13601607.0,14278101.0,13687971.0
OtherCurrentAssets,,,,17840.0
RestrictedCash,6703330.0,,,
PrepaidAssets,0.0,224438.0,94442.0,147748.0
Inventory,,3411221.0,3317822.0,2121480.0
RawMaterials,,3411221.0,3317822.0,2121480.0
Receivables,,2136003.0,2693746.0,1744637.0
AccountsReceivable,,2136003.0,2693746.0,1744637.0
AllowanceForDoubtfulAccountsReceivable,,-1227136.0,-777136.0,-527136.0
GrossAccountsReceivable,,3363139.0,3470882.0,2271773.0
CashCashEquivalentsAndShortTermInvestments,177876.0,7829945.0,8172091.0,9656266.0
OtherShortTermInvestments,,2355604.0,2382594.0,
CashAndCashEquivalents,177876.0,5474341.0,5789497.0,9656266.0
CashFinancial,177876.0,,,
