,2023-06-30,2022-12-31
OrdinarySharesNumber,2831000000.0,2831000000.0
ShareIssued,2831000000.0,2831000000.0
TotalDebt,2025000000.0,2052000000.0
TangibleBookValue,1912000000.0,2640000000.0
InvestedCapital,3602000000.0,4235000000.0
WorkingCapital,1489000000.0,2231000000.0
NetTangibleAssets,1912000000.0,2640000000.0
CapitalLeaseObligations,2025000000.0,2052000000.0
CommonStockEquity,3602000000.0,4235000000.0
TotalCapitalization,3602000000.0,4235000000.0
TotalEquityGrossMinorityInterest,3602000000.0,4235000000.0
StockholdersEquity,3602000000.0,4235000000.0
OtherEquityInterest,902000000.0,
RetainedEarnings,-6724000000.0,
AdditionalPaidInCapital,8583000000.0,
CapitalStock,283000000.0,283000000.0
CommonStock,283000000.0,283000000.0
TotalLiabilitiesNetMinorityInterest,4197000000.0,4430000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1952000000.0,1970000000.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,5000000.0,5000000.0
NonCurrentDeferredTaxesLiabilities,387000000.0,387000000.0
LongTermDebtAndCapitalLeaseObligation,1560000000.0,1578000000.0
LongTermCapitalLeaseObligation,1560000000.0,1578000000.0
CurrentLiabilities,2245000000.0,2460000000.0
CurrentDebtAndCapitalLeaseObligation,465000000.0,474000000.0
CurrentCapitalLeaseObligation,465000000.0,474000000.0
CurrentProvisions,150000000.0,145000000.0
Payables,1104000000.0,1319000000.0
OtherPayable,553000000.0,593000000.0
TotalTaxPayable,232000000.0,229000000.0
AccountsPayable,319000000.0,497000000.0
TotalAssets,7799000000.0,8665000000.0
TotalNonCurrentAssets,4065000000.0,3974000000.0
NonCurrentPrepaidAssets,,361000000.0
NonCurrentDeferredTaxesAssets,63000000.0,62000000.0
InvestmentinFinancialAssets,2000000.0,3000000.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,2000000.0,3000000.0
LongTermEquityInvestment,46000000.0,2000000.0
InvestmentsinJointVenturesatCost,46000000.0,2000000.0
GoodwillAndOtherIntangibleAssets,1690000000.0,1595000000.0
OtherIntangibleAssets,,1539000000.0
Goodwill,,56000000.0
NetPPE,1900000000.0,1947000000.0
AccumulatedDepreciation,,-2282000000.0
GrossPPE,1900000000.0,1947000000.0
ConstructionInProgress,,42000000.0
OtherProperties,1900000000.0,1947000000.0
MachineryFurnitureEquipment,,580000000.0
BuildingsAndImprovements,,658000000.0
Properties,,0.0
CurrentAssets,3734000000.0,4691000000.0
OtherCurrentAssets,85000000.0,112000000.0
PrepaidAssets,142000000.0,141000000.0
Inventory,1522000000.0,1777000000.0
FinishedGoods,1488000000.0,1746000000.0
RawMaterials,34000000.0,31000000.0
OtherReceivables,128000000.0,159000000.0
TaxesReceivable,17000000.0,18000000.0
AccountsReceivable,526000000.0,472000000.0
AllowanceForDoubtfulAccountsReceivable,-76000000.0,-80000000.0
GrossAccountsReceivable,602000000.0,552000000.0
CashCashEquivalentsAndShortTermInvestments,1314000000.0,2012000000.0
CashAndCashEquivalents,1314000000.0,2012000000.0
CashEquivalents,197000000.0,312000000.0
CashFinancial,1117000000.0,1700000000.0
