,2023-06-30
OrdinarySharesNumber,3668898314.0
ShareIssued,3668898314.0
TotalDebt,9314995.0
TangibleBookValue,71508596.0
InvestedCapital,78555991.0
WorkingCapital,12592486.0
NetTangibleAssets,71508596.0
CapitalLeaseObligations,2267600.0
CommonStockEquity,71508596.0
TotalCapitalization,73328898.0
TotalEquityGrossMinorityInterest,71508596.0
StockholdersEquity,71508596.0
GainsLossesNotAffectingRetainedEarnings,5802820.0
OtherEquityAdjustments,5802820.0
RetainedEarnings,-83139478.0
CapitalStock,148845254.0
CommonStock,148845254.0
TotalLiabilitiesNetMinorityInterest,15087385.0
TotalNonCurrentLiabilitiesNetMinorityInterest,2969077.0
EmployeeBenefits,278833.0
NonCurrentPensionAndOtherPostretirementBenefitPlans,278833.0
LongTermDebtAndCapitalLeaseObligation,2690244.0
LongTermCapitalLeaseObligation,869942.0
LongTermDebt,1820302.0
CurrentLiabilities,12118308.0
CurrentDebtAndCapitalLeaseObligation,6624751.0
CurrentCapitalLeaseObligation,1397658.0
CurrentDebt,5227093.0
OtherCurrentBorrowings,5227093.0
PensionandOtherPostRetirementBenefitPlansCurrent,2539926.0
PayablesAndAccruedExpenses,2953631.0
Payables,2953631.0
OtherPayable,1040526.0
AccountsPayable,1913105.0
TotalAssets,86595981.0
TotalNonCurrentAssets,61885187.0
NetPPE,61885187.0
AccumulatedDepreciation,-4566377.0
GrossPPE,66451564.0
ConstructionInProgress,11952489.0
OtherProperties,47874471.0
MachineryFurnitureEquipment,6624604.0
CurrentAssets,24710794.0
PrepaidAssets,587509.0
Inventory,1154236.0
Receivables,9566644.0
OtherReceivables,9566644.0
CashCashEquivalentsAndShortTermInvestments,13402405.0
CashAndCashEquivalents,13402405.0
CashFinancial,13402405.0
