,2023-06-30,2022-12-31
OrdinarySharesNumber,174748234.0,174748234.0
ShareIssued,174748234.0,174748234.0
TangibleBookValue,3926019.0,3790997.0
InvestedCapital,4046239.0,3794717.0
WorkingCapital,1710871.0,1652875.0
NetTangibleAssets,3926019.0,3790997.0
CommonStockEquity,4046239.0,3794717.0
TotalCapitalization,4046239.0,3794717.0
TotalEquityGrossMinorityInterest,4046239.0,3794717.0
StockholdersEquity,4046239.0,3794717.0
OtherEquityInterest,781823.0,677064.0
GainsLossesNotAffectingRetainedEarnings,504114.0,504114.0
OtherEquityAdjustments,504114.0,504114.0
TreasuryStock,0.0,
RetainedEarnings,-5835682.0,-5731435.0
AdditionalPaidInCapital,8595984.0,8344974.0
CapitalStock,0.0,0.0
CommonStock,0.0,0.0
TotalLiabilitiesNetMinorityInterest,53745.0,144839.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0
CurrentLiabilities,53745.0,144839.0
PayablesAndAccruedExpenses,53745.0,144839.0
CurrentAccruedExpenses,,52434.0
Payables,53745.0,92405.0
OtherPayable,,41061.0
TotalTaxPayable,,23417.0
AccountsPayable,53745.0,27927.0
TotalAssets,4099984.0,3939556.0
TotalNonCurrentAssets,2335368.0,2141842.0
NonCurrentNoteReceivables,,0.0
InvestmentsAndAdvances,2213617.0,2136097.0
InvestmentinFinancialAssets,2213617.0,2136097.0
FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,2213617.0,2136097.0
LongTermEquityInvestment,0.0,0.0
InvestmentsinJointVenturesatCost,0.0,
InvestmentsinSubsidiariesatCost,,0.0
GoodwillAndOtherIntangibleAssets,120220.0,3720.0
OtherIntangibleAssets,,3720.0
NetPPE,1531.0,2025.0
AccumulatedDepreciation,,-3448.0
GrossPPE,,5473.0
MachineryFurnitureEquipment,,5473.0
CurrentAssets,1764616.0,1797714.0
OtherCurrentAssets,1071553.0,1002159.0
PrepaidAssets,,50148.0
Receivables,84708.0,77591.0
OtherReceivables,,50480.0
TaxesReceivable,,1510.0
AccountsReceivable,84708.0,25601.0
CashCashEquivalentsAndShortTermInvestments,608355.0,667816.0
CashAndCashEquivalents,608355.0,667816.0
CashFinancial,,667816.0
