,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,267911059.0,259833560.0,246277499.0,221584772.0,221584772.0
ShareIssued,267911059.0,259833560.0,246277499.0,221584772.0,221584772.0
NetDebt,576703.0,554425.0,513577.0,505247.0,432175.0
TotalDebt,577690.0,561004.0,562506.0,546929.0,517586.0
TangibleBookValue,-2481204.0,-2389202.0,-2109569.0,-2025561.0,-1767245.0
InvestedCapital,-1903513.0,-1828197.0,-1547062.0,-1160025.0,-910975.0
WorkingCapital,-2496071.0,-2403930.0,-2124432.0,-2071861.0,-1813440.0
NetTangibleAssets,-2481204.0,-2389202.0,-2109569.0,-2025561.0,-1767245.0
CommonStockEquity,-2481203.0,-2389201.0,-2109568.0,-1706954.0,-1428561.0
TotalCapitalization,-2481203.0,-2389201.0,-2109568.0,-1706954.0,-1428561.0
TotalEquityGrossMinorityInterest,-2481203.0,-2389201.0,-2109568.0,-1706954.0,-1428561.0
StockholdersEquity,-2481203.0,-2389201.0,-2109568.0,-1706954.0,-1428561.0
OtherEquityInterest,4069333.0,4058666.0,4058666.0,4104570.0,4054560.0
GainsLossesNotAffectingRetainedEarnings,1786.0,-1643.0,427.0,,
OtherEquityAdjustments,1786.0,-1643.0,427.0,,
RetainedEarnings,-24788154.0,-24480119.0,-24027215.0,-23204012.0,-22875609.0
CapitalStock,18235832.0,18033895.0,17858554.0,17392488.0,17392488.0
CommonStock,18235832.0,18033895.0,17858554.0,17392488.0,17392488.0
TotalLiabilitiesNetMinorityInterest,2520537.0,2435171.0,2292838.0,2165638.0,1985408.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0,240.0
NonCurrentDeferredLiabilities,0.0,0.0,0.0,0.0,240.0
NonCurrentDeferredRevenue,0.0,0.0,0.0,0.0,240.0
CurrentLiabilities,2520537.0,2435171.0,2292838.0,2165638.0,1985168.0
CurrentDeferredLiabilities,3240.0,55080.0,56920.0,8895.0,10360.0
CurrentDeferredRevenue,3240.0,55080.0,56920.0,8895.0,10360.0
CurrentDebtAndCapitalLeaseObligation,577690.0,561004.0,562506.0,546929.0,517586.0
CurrentDebt,577690.0,561004.0,562506.0,546929.0,517586.0
OtherCurrentBorrowings,577690.0,561004.0,562506.0,,
PayablesAndAccruedExpenses,1939607.0,1819087.0,1673412.0,1609814.0,1457222.0
CurrentAccruedExpenses,550998.0,468498.0,411895.0,621330.0,488958.0
Payables,1388609.0,1350589.0,1261517.0,988484.0,968264.0
AccountsPayable,1388609.0,1350589.0,1261517.0,988484.0,968264.0
TotalAssets,39334.0,45970.0,183270.0,458684.0,556847.0
TotalNonCurrentAssets,14868.0,14729.0,14864.0,364908.0,385120.0
InvestmentsAndAdvances,14438.0,14167.0,14167.0,45473.0,45473.0
InvestmentinFinancialAssets,14438.0,14167.0,14167.0,45473.0,45473.0
AvailableForSaleSecurities,14438.0,14167.0,14167.0,45473.0,45473.0
GoodwillAndOtherIntangibleAssets,1.0,1.0,1.0,318607.0,338684.0
OtherIntangibleAssets,1.0,1.0,1.0,318607.0,338684.0
NetPPE,429.0,561.0,696.0,828.0,963.0
AccumulatedDepreciation,-8422.0,-8290.0,-8155.0,-8023.0,-7888.0
GrossPPE,8851.0,8851.0,8851.0,8851.0,8851.0
OtherProperties,8851.0,8851.0,8851.0,8851.0,8851.0
CurrentAssets,24466.0,31241.0,168406.0,93777.0,171728.0
PrepaidAssets,24.0,24.0,95699.0,24071.0,21773.0
Receivables,23455.0,24638.0,23778.0,28024.0,64544.0
TaxesReceivable,23455.0,24638.0,23778.0,28024.0,64544.0
CashCashEquivalentsAndShortTermInvestments,987.0,6579.0,48929.0,41682.0,85411.0
CashAndCashEquivalents,987.0,6579.0,48929.0,41682.0,85411.0
CashFinancial,987.0,6579.0,48929.0,41682.0,85411.0
