,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,43856706.0,43856706.0,43856706.0
ShareIssued,43856706.0,43856706.0,43856706.0
TotalDebt,1246138.0,219632.0,181420.0
TangibleBookValue,44825742.0,50277120.0,50532295.0
InvestedCapital,61587503.0,66665660.0,66755805.0
WorkingCapital,44259783.0,50304652.0,50407220.0
NetTangibleAssets,44825742.0,50277120.0,50532295.0
CapitalLeaseObligations,69798.0,219632.0,181420.0
CommonStockEquity,60411163.0,66665660.0,66755805.0
TotalCapitalization,60411163.0,66665660.0,66755805.0
TotalEquityGrossMinorityInterest,59953883.0,66915173.0,67011460.0
MinorityInterest,-457280.0,249513.0,255655.0
StockholdersEquity,60411163.0,66665660.0,66755805.0
GainsLossesNotAffectingRetainedEarnings,-1448065.0,1344503.0,175807.0
OtherEquityAdjustments,-1448065.0,1344503.0,175807.0
RetainedEarnings,14420927.0,17882858.0,19141699.0
AdditionalPaidInCapital,47394444.0,47394442.0,47394442.0
CapitalStock,43857.0,43857.0,43857.0
CommonStock,43857.0,43857.0,43857.0
PreferredStock,0.0,,0.0
TotalLiabilitiesNetMinorityInterest,11862092.0,8720834.0,5075274.0
TotalNonCurrentLiabilitiesNetMinorityInterest,251869.0,306435.0,271839.0
NonCurrentDeferredLiabilities,232370.0,251666.0,241085.0
NonCurrentDeferredTaxesLiabilities,232370.0,251666.0,241085.0
LongTermDebtAndCapitalLeaseObligation,19499.0,54769.0,30754.0
LongTermCapitalLeaseObligation,19499.0,54769.0,30754.0
CurrentLiabilities,11610223.0,8414399.0,4803435.0
CurrentDeferredLiabilities,2490598.0,4563799.0,1608977.0
CurrentDeferredRevenue,2490598.0,4563799.0,1608977.0
CurrentDebtAndCapitalLeaseObligation,1226639.0,164863.0,150666.0
CurrentCapitalLeaseObligation,50299.0,164863.0,150666.0
CurrentDebt,1176340.0,,
OtherCurrentBorrowings,1176340.0,,
PayablesAndAccruedExpenses,7892986.0,3685737.0,3043792.0
Payables,7892986.0,3685737.0,3043792.0
OtherPayable,2818755.0,1117856.0,793143.0
DuetoRelatedPartiesCurrent,153333.0,153333.0,153333.0
TotalTaxPayable,10026.0,21062.0,55365.0
IncomeTaxPayable,14371.0,,
AccountsPayable,4910872.0,2393486.0,2041951.0
TotalAssets,71815975.0,75636007.0,72086734.0
TotalNonCurrentAssets,15945970.0,16916956.0,16876079.0
NonCurrentPrepaidAssets,11570.0,12166.0,184054.0
NonCurrentDeferredAssets,,,0.0
InvestmentsAndAdvances,166072.0,174629.0,172300.0
InvestmentinFinancialAssets,,,172300.0
LongTermEquityInvestment,166072.0,174629.0,
InvestmentsInOtherVenturesUnderEquityMethod,,174629.0,
GoodwillAndOtherIntangibleAssets,15585421.0,16388540.0,16223510.0
OtherIntangibleAssets,877844.0,923079.0,964341.0
Goodwill,14707577.0,15465461.0,15259169.0
NetPPE,182907.0,341621.0,296215.0
AccumulatedDepreciation,-116974.0,-169185.0,-154414.0
GrossPPE,299881.0,510806.0,450629.0
Leases,45016.0,55291.0,72054.0
OtherProperties,60120.0,207767.0,150895.0
MachineryFurnitureEquipment,194745.0,247748.0,227680.0
Properties,0.0,0.0,0.0
CurrentAssets,55870006.0,58719051.0,55210655.0
PrepaidAssets,6435344.0,10181004.0,3722985.0
Inventory,0.0,0.0,130524.0
FinishedGoods,0.0,0.0,130524.0
Receivables,30242907.0,27529441.0,8610876.0
OtherReceivables,141808.0,57459.0,266855.0
DuefromRelatedPartiesCurrent,24880427.0,,5741573.0
LoansReceivable,,25822519.0,0.0
AccountsReceivable,5220672.0,1649463.0,2602448.0
AllowanceForDoubtfulAccountsReceivable,0.0,-1218672.0,-1218672.0
GrossAccountsReceivable,5220672.0,2868135.0,3821120.0
CashCashEquivalentsAndShortTermInvestments,19191755.0,21008606.0,42746270.0
CashAndCashEquivalents,19191755.0,21008606.0,42746270.0
