,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,0.0,0.0,,,
OrdinarySharesNumber,62943885.0,61085742.0,27651315.0,27651315.0,27651315.0
ShareIssued,62943885.0,61085742.0,27651315.0,27651315.0,27651315.0
NetDebt,,,,36685.2172,18552.924
TotalDebt,40000.0,40000.0,40000.0,39871.9428,40007.5416
TangibleBookValue,12245.0,1025728.0,-453678.0,-465738.0528,-404809.3296
InvestedCapital,221323.0,1090728.0,-413678.0,-425866.11,-364801.788
WorkingCapital,-17755.0,995728.0,-483678.0,-518191.8808,-457441.5456
NetTangibleAssets,12245.0,1025728.0,-453678.0,-465738.0528,-404809.3296
CommonStockEquity,181323.0,1050728.0,-453678.0,-465738.0528,-404809.3296
TotalCapitalization,181323.0,1050728.0,-453678.0,-465738.0528,-404809.3296
TotalEquityGrossMinorityInterest,181323.0,1050728.0,-453678.0,-465738.0528,-404809.3296
StockholdersEquity,181323.0,1050728.0,-453678.0,-465738.0528,-404809.3296
OtherEquityInterest,3770063.0,3770063.0,3882563.0,3812380.1982,3825345.5604
GainsLossesNotAffectingRetainedEarnings,0.0,,,,
ForeignCurrencyTranslationAdjustments,0.0,,,,
RetainedEarnings,-30681308.0,-29607507.0,-29066737.0,-29856135.927,-29895159.762
CapitalStock,27092568.0,26888172.0,24730496.0,25578017.676,25665004.872
CommonStock,27092568.0,26888172.0,24730496.0,25578017.676,25665004.872
TotalLiabilitiesNetMinorityInterest,580250.0,356497.0,616879.0,532120.9556,486704.1348
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0,0.0
CurrentLiabilities,580250.0,356497.0,616879.0,532120.9556,486704.1348
OtherCurrentLiabilities,,,,1236.2764,1240.4808
CurrentDeferredLiabilities,100000.0,,,,
CurrentDeferredRevenue,100000.0,,,,
CurrentDebtAndCapitalLeaseObligation,40000.0,40000.0,40000.0,39871.9428,40007.5416
CurrentDebt,40000.0,40000.0,40000.0,39871.9428,40007.5416
OtherCurrentBorrowings,40000.0,40000.0,40000.0,39871.9428,40007.5416
PayablesAndAccruedExpenses,440250.0,316497.0,576879.0,491012.7364,445456.1124
CurrentAccruedExpenses,5500.0,4500.0,3500.0,1869.2932,625.6692
InterestPayable,5500.0,4500.0,3500.0,1869.2932,625.6692
Payables,434750.0,311997.0,573379.0,489143.4432,444830.4432
AccountsPayable,434750.0,311997.0,573379.0,489143.4432,444830.4432
TotalAssets,761573.0,1407225.0,163201.0,66382.9028,81894.8052
TotalNonCurrentAssets,199078.0,55000.0,30000.0,52453.828,52632.216
NonCurrentPrepaidAssets,30000.0,30000.0,30000.0,52453.828,52632.216
GoodwillAndOtherIntangibleAssets,169078.0,25000.0,,,
CurrentAssets,562495.0,1352225.0,133201.0,13929.0748,29262.5892
PrepaidAssets,8387.0,8387.0,,,
Receivables,52611.0,34294.0,14828.0,10742.3492,7807.9716
LoansReceivable,1.0,1.0,1.0,1.3526,1.3572
AccountsReceivable,52610.0,34293.0,14827.0,10740.9966,7806.6144
CashCashEquivalentsAndShortTermInvestments,501497.0,1309544.0,118373.0,3186.7256,21454.6176
CashAndCashEquivalents,501497.0,1309544.0,118373.0,3186.7256,21454.6176
CashFinancial,501497.0,1309544.0,118373.0,3186.7256,21454.6176
