,2023-10-31,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,66028720.0,66028720.0,66028720.0,43028720.0
ShareIssued,66028720.0,66028720.0,66028720.0,43028720.0
TangibleBookValue,4733113.0,5751771.0,8239885.0,5118993.0
InvestedCapital,4733113.0,5751771.0,8239885.0,5118993.0
WorkingCapital,2485214.0,3503872.0,5492377.0,2371485.0
NetTangibleAssets,4733113.0,5751771.0,8239885.0,5118993.0
CommonStockEquity,4733113.0,5751771.0,8239885.0,5118993.0
TotalCapitalization,4733113.0,5751771.0,8239885.0,5118993.0
TotalEquityGrossMinorityInterest,4733113.0,5751771.0,8239885.0,5118993.0
StockholdersEquity,4733113.0,5751771.0,8239885.0,5118993.0
GainsLossesNotAffectingRetainedEarnings,4233079.0,4078046.0,3869690.0,3362385.0
RetainedEarnings,-19000290.0,-17826599.0,-15130129.0,-13777465.0
CapitalStock,19500324.0,19500324.0,19500324.0,15534073.0
CommonStock,19500324.0,19500324.0,19500324.0,15534073.0
TotalLiabilitiesNetMinorityInterest,205543.0,183305.0,69623.0,117001.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,205543.0,183305.0,69623.0,117001.0
PayablesAndAccruedExpenses,205543.0,183305.0,69623.0,117001.0
TotalAssets,4938656.0,5935076.0,8309508.0,5235994.0
TotalNonCurrentAssets,2247899.0,2247899.0,2747508.0,2747508.0
NonCurrentPrepaidAssets,709160.0,709160.0,,
NetPPE,1538739.0,1538739.0,2747508.0,2747508.0
CurrentAssets,2690757.0,3687177.0,5562000.0,2488486.0
PrepaidAssets,173968.0,138491.0,421154.0,395080.0
Receivables,67336.0,59323.0,55424.0,40219.0
TaxesReceivable,67336.0,59323.0,51656.0,29019.0
LoansReceivable,,,3768.0,11200.0
CashCashEquivalentsAndShortTermInvestments,2449453.0,3489363.0,5085422.0,2053187.0
OtherShortTermInvestments,30000.0,15000.0,17500.0,30000.0
CashAndCashEquivalents,2419453.0,3474363.0,5067922.0,2023187.0
CashFinancial,,3474363.0,5067922.0,2023187.0
