,2023-12-31,2023-09-30,2023-06-30,2023-05-31,2023-02-28
TreasurySharesNumber,,0.0,,,
OrdinarySharesNumber,50188872.0,43047872.0,42912872.0,1123419.0,1123419.0
ShareIssued,50188872.0,43047872.0,42912872.0,1123419.0,1123419.0
NetDebt,789500.0,809352.0,491545.0,1014430.0,887796.0
TotalDebt,993564.0,933411.0,865902.0,1014685.0,892804.0
TangibleBookValue,-456271.0,-477924.0,-72967.0,-1219934.0,-1136181.0
InvestedCapital,537293.0,455487.0,792935.0,-205249.0,-243377.0
WorkingCapital,146886.0,65081.0,527316.0,-205249.0,-243377.0
NetTangibleAssets,-456271.0,-477924.0,-72967.0,-1219934.0,-1136181.0
CommonStockEquity,-456271.0,-477924.0,-72967.0,-1219934.0,-1136181.0
TotalCapitalization,537293.0,455487.0,792935.0,-205249.0,-243377.0
TotalEquityGrossMinorityInterest,-456271.0,-477924.0,-72967.0,-1219934.0,-1136181.0
StockholdersEquity,-456271.0,-477924.0,-72967.0,-1219934.0,-1136181.0
OtherEquityInterest,2218775.0,2062963.0,2222489.0,42934.0,49715.0
GainsLossesNotAffectingRetainedEarnings,,,,5340029.0,5338943.0
OtherEquityAdjustments,,,,5340029.0,5338943.0
RetainedEarnings,-6916071.0,-6465087.0,-6489197.0,-14982594.0,-14904536.0
CapitalStock,4241025.0,3924200.0,4193741.0,8379697.0,8379697.0
CommonStock,4241025.0,3924200.0,4193741.0,8379697.0,8379697.0
TotalLiabilitiesNetMinorityInterest,1276555.0,1147151.0,1009347.0,1303288.0,1221379.0
TotalNonCurrentLiabilitiesNetMinorityInterest,993564.0,933411.0,865902.0,1014685.0,892804.0
LongTermDebtAndCapitalLeaseObligation,993564.0,933411.0,865902.0,1014685.0,892804.0
LongTermDebt,993564.0,933411.0,865902.0,1014685.0,892804.0
CurrentLiabilities,282991.0,213740.0,143445.0,288603.0,328575.0
PayablesAndAccruedExpenses,282991.0,213740.0,143445.0,288603.0,328575.0
Payables,282991.0,213740.0,143445.0,288603.0,328575.0
DuetoRelatedPartiesCurrent,3146.0,7077.0,7077.0,89351.0,49188.0
AccountsPayable,279845.0,206663.0,136368.0,199252.0,279387.0
TotalAssets,820284.0,669227.0,936380.0,83354.0,85198.0
TotalNonCurrentAssets,390407.0,390407.0,265619.0,0.0,0.0
NetPPE,390407.0,390407.0,265619.0,,
CurrentAssets,429877.0,278821.0,670761.0,83354.0,85198.0
OtherCurrentAssets,,1.0,-1.0,,
PrepaidAssets,139201.0,47189.0,92951.0,4288.0,0.0
Receivables,80605.0,101565.0,179428.0,65175.0,60710.0
DuefromRelatedPartiesCurrent,0.0,0.0,39866.0,,
AccountsReceivable,80605.0,101565.0,139562.0,65175.0,60710.0
CashCashEquivalentsAndShortTermInvestments,210071.0,130066.0,398383.0,13891.0,24488.0
OtherShortTermInvestments,6007.0,6007.0,24026.0,13636.0,19480.0
CashAndCashEquivalents,204064.0,124059.0,374357.0,255.0,5008.0
CashFinancial,,,,255.0,5008.0
