,2023-06-30,2022-12-31
TreasurySharesNumber,47541.0,
OrdinarySharesNumber,160659631.0,160496500.0
ShareIssued,160707172.0,160496500.0
NetDebt,347057000.0,74725000.0
TotalDebt,365304000.0,112643000.0
TangibleBookValue,-356808000.0,-336899000.0
InvestedCapital,262049000.0,44064000.0
WorkingCapital,-352688000.0,-332513000.0
NetTangibleAssets,-356808000.0,-336899000.0
CommonStockEquity,-103255000.0,-68579000.0
TotalCapitalization,-22725000.0,-68579000.0
TotalEquityGrossMinorityInterest,-34981000.0,16128000.0
MinorityInterest,68274000.0,84707000.0
StockholdersEquity,-103255000.0,-68579000.0
GainsLossesNotAffectingRetainedEarnings,14050000.0,13719000.0
OtherEquityAdjustments,14050000.0,13719000.0
TreasuryStock,500000.0,
RetainedEarnings,-285950000.0,-246051000.0
AdditionalPaidInCapital,169129000.0,163726000.0
CapitalStock,16000.0,27000.0
CommonStock,16000.0,27000.0
TotalLiabilitiesNetMinorityInterest,600051000.0,637484000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,132911000.0,144344000.0
OtherNonCurrentLiabilities,6380000.0,6859000.0
EmployeeBenefits,46001000.0,51575000.0
DuetoRelatedPartiesNonCurrent,,85910000.0
TradeandOtherPayablesNonCurrent,,0.0
LongTermDebtAndCapitalLeaseObligation,80530000.0,
LongTermDebt,80530000.0,
CurrentLiabilities,467140000.0,493140000.0
CurrentDeferredLiabilities,6032000.0,3654000.0
CurrentDeferredRevenue,6032000.0,3654000.0
CurrentDebtAndCapitalLeaseObligation,284774000.0,112643000.0
CurrentDebt,284774000.0,112643000.0
OtherCurrentBorrowings,281379000.0,100697000.0
CurrentNotesPayable,3395000.0,11946000.0
PensionandOtherPostRetirementBenefitPlansCurrent,8443000.0,9338000.0
PayablesAndAccruedExpenses,167891000.0,367505000.0
CurrentAccruedExpenses,90253000.0,18029000.0
Payables,77638000.0,349476000.0
OtherPayable,18382000.0,19072000.0
DuetoRelatedPartiesCurrent,,258712000.0
TotalTaxPayable,314000.0,585000.0
AccountsPayable,58942000.0,71107000.0
TotalAssets,565070000.0,653612000.0
TotalNonCurrentAssets,450618000.0,492984000.0
OtherNonCurrentAssets,,2392000.0
NonCurrentDeferredAssets,3760000.0,
InvestmentsAndAdvances,3851000.0,4370000.0
LongTermEquityInvestment,3851000.0,4370000.0
InvestmentsinAssociatesatCost,3851000.0,4370000.0
GoodwillAndOtherIntangibleAssets,253553000.0,268320000.0
OtherIntangibleAssets,250915000.0,265546000.0
Goodwill,2638000.0,2774000.0
NetPPE,189454000.0,217902000.0
AccumulatedDepreciation,-389375000.0,-392407000.0
GrossPPE,578829000.0,610309000.0
ConstructionInProgress,14933000.0,16935000.0
OtherProperties,6651000.0,6995000.0
MachineryFurnitureEquipment,391668000.0,412354000.0
BuildingsAndImprovements,165577000.0,174025000.0
Properties,0.0,0.0
CurrentAssets,114452000.0,160627000.0
OtherCurrentAssets,15135000.0,25564000.0
RestrictedCash,3538000.0,12105000.0
Inventory,21933000.0,23918000.0
InventoriesAdjustmentsAllowances,-14097000.0,-16555000.0
FinishedGoods,10587000.0,14721000.0
WorkInProcess,9400000.0,9503000.0
RawMaterials,16043000.0,16249000.0
Receivables,55599000.0,61122000.0
DuefromRelatedPartiesCurrent,52841000.0,60019000.0
AccountsReceivable,2758000.0,1103000.0
AllowanceForDoubtfulAccountsReceivable,0.0,0.0
GrossAccountsReceivable,2758000.0,1103000.0
CashCashEquivalentsAndShortTermInvestments,18247000.0,37918000.0
CashAndCashEquivalents,18247000.0,37918000.0
