,2023-11-30,2023-08-31,2023-05-31,2023-02-28
OrdinarySharesNumber,42906845.0,42906845.0,42906845.0,33877678.0
ShareIssued,42906845.0,42906845.0,42906845.0,33877678.0
NetDebt,35963.0,77603.0,114200.0,47478.0
TotalDebt,1894277.0,1993381.0,2130055.0,1740301.0
TangibleBookValue,-666836.0,-506315.0,-403539.0,-303685.0
InvestedCapital,-531836.0,-371315.0,-268539.0,-182281.0
WorkingCapital,-895359.0,-851478.0,-829547.0,-670424.0
NetTangibleAssets,-666836.0,-506315.0,-403539.0,-303685.0
CapitalLeaseObligations,1759277.0,1858381.0,1995055.0,1618897.0
CommonStockEquity,-666836.0,-506315.0,-403539.0,-303685.0
TotalCapitalization,-666836.0,-506315.0,-403539.0,-263685.0
TotalEquityGrossMinorityInterest,-666836.0,-506315.0,-403539.0,-303685.0
StockholdersEquity,-666836.0,-506315.0,-403539.0,-303685.0
OtherEquityInterest,130002.0,,,65000.0
RetainedEarnings,-30288343.0,-29997820.0,-29895044.0,-29630315.0
AdditionalPaidInCapital,3320463.0,3320463.0,3320463.0,3278463.0
CapitalStock,26171042.0,26171042.0,26171042.0,25983167.0
CommonStock,26171042.0,26171042.0,26171042.0,25983167.0
TotalLiabilitiesNetMinorityInterest,2947395.0,2901482.0,2902333.0,2583125.0
TotalNonCurrentLiabilitiesNetMinorityInterest,1493011.0,1504817.0,1562692.0,1354706.0
OtherNonCurrentLiabilities,,-1.0,,50168.0
LongTermDebtAndCapitalLeaseObligation,1493011.0,1504818.0,1562692.0,1304538.0
LongTermCapitalLeaseObligation,1493011.0,1504818.0,1562692.0,1264538.0
LongTermDebt,,,,40000.0
CurrentLiabilities,1454384.0,1396665.0,1339641.0,1228419.0
OtherCurrentLiabilities,,1.0,,40056.0
CurrentDeferredLiabilities,28471.0,11033.0,103512.0,26105.0
CurrentDeferredRevenue,28471.0,11033.0,103512.0,26105.0
CurrentDebtAndCapitalLeaseObligation,401266.0,488563.0,567363.0,435763.0
CurrentCapitalLeaseObligation,266266.0,353563.0,432363.0,354359.0
CurrentDebt,135000.0,135000.0,135000.0,81404.0
OtherCurrentBorrowings,135000.0,135000.0,135000.0,81404.0
PayablesAndAccruedExpenses,1024647.0,897068.0,668766.0,726495.0
Payables,1024647.0,897068.0,668766.0,726495.0
DuetoRelatedPartiesCurrent,380682.0,353097.0,197533.0,154136.0
TotalTaxPayable,0.0,,,8903.0
AccountsPayable,643965.0,543971.0,471233.0,563456.0
TotalAssets,2280559.0,2395167.0,2498794.0,2279440.0
TotalNonCurrentAssets,1721534.0,1849980.0,1988700.0,1727444.0
InvestmentsAndAdvances,158756.0,158756.0,158756.0,75000.0
NetPPE,1562778.0,1691224.0,1829944.0,1652444.0
AccumulatedDepreciation,-1995182.0,-1863527.0,-1852665.0,-1824332.0
GrossPPE,3557960.0,3554751.0,3682609.0,3476776.0
Leases,160507.0,160507.0,160507.0,176659.0
OtherProperties,2734682.0,2734682.0,2868482.0,2642470.0
MachineryFurnitureEquipment,662771.0,659562.0,653620.0,657647.0
Properties,0.0,0.0,0.0,0.0
CurrentAssets,559025.0,545187.0,510094.0,557995.0
OtherCurrentAssets,1.0,-1.0,,
PrepaidAssets,84820.0,77478.0,77217.0,83859.0
Inventory,352688.0,354021.0,352531.0,315566.0
FinishedGoods,352688.0,354021.0,352531.0,315566.0
Receivables,22479.0,56292.0,59546.0,84644.0
TaxesReceivable,14853.0,18974.0,19365.0,0.0
AccountsReceivable,7626.0,37318.0,40181.0,84644.0
CashCashEquivalentsAndShortTermInvestments,99037.0,57397.0,20800.0,73926.0
CashAndCashEquivalents,99037.0,57397.0,20800.0,73926.0
