,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,62043245.0,59454162.0,59075755.0,704073257.0,56942632.0
ShareIssued,62043245.0,59454162.0,59075755.0,704073257.0,56942632.0
NetDebt,175235000.0,118971000.0,2533000.0,,
TotalDebt,412584000.0,418878000.0,357670000.0,313624000.0,212258000.0
TangibleBookValue,546226000.0,521798000.0,509575000.0,513664000.0,553520000.0
InvestedCapital,921434000.0,907481000.0,829763000.0,787154000.0,708151000.0
WorkingCapital,228477000.0,296365000.0,309669000.0,303501000.0,291798000.0
NetTangibleAssets,546226000.0,521798000.0,583825000.0,513664000.0,553520000.0
CapitalLeaseObligations,50871000.0,47329000.0,51090000.0,54387000.0,57627000.0
CommonStockEquity,559721000.0,535932000.0,523183000.0,527917000.0,553520000.0
PreferredStockEquity,,,74250000.0,,
TotalCapitalization,883749000.0,863288000.0,837900000.0,741347000.0,646322000.0
TotalEquityGrossMinorityInterest,665749000.0,671852000.0,777373000.0,716440000.0,765423000.0
MinorityInterest,106028000.0,135920000.0,179940000.0,188523000.0,211903000.0
StockholdersEquity,559721000.0,535932000.0,597433000.0,527917000.0,553520000.0
GainsLossesNotAffectingRetainedEarnings,444000.0,3985000.0,1963000.0,-1259000.0,-713000.0
OtherEquityAdjustments,444000.0,3985000.0,1963000.0,-1259000.0,-713000.0
RetainedEarnings,-542637000.0,-528219000.0,-506467000.0,-475170000.0,-414199000.0
AdditionalPaidInCapital,1101914000.0,1060166000.0,1027687000.0,1004346000.0,968432000.0
CapitalStock,0.0,0.0,74250000.0,0.0,0.0
CommonStock,0.0,0.0,0.0,0.0,0.0
PreferredStock,,,74250000.0,,0.0
TotalLiabilitiesNetMinorityInterest,542627000.0,548355000.0,409711000.0,365920000.0,279656000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,467702000.0,466727000.0,297999000.0,270199000.0,151638000.0
OtherNonCurrentLiabilities,3242000.0,5163000.0,3835000.0,1210000.0,1400000.0
PreferredSecuritiesOutsideStockEquity,74250000.0,74250000.0,74250000.0,,0.0
DerivativeProductLiabilities,,5163000.0,3835000.0,1210000.0,1400000.0
TradeandOtherPayablesNonCurrent,22135000.0,18261000.0,9206000.0,8637000.0,7771000.0
NonCurrentDeferredLiabilities,107000.0,581000.0,570000.0,523000.0,568000.0
NonCurrentDeferredTaxesLiabilities,107000.0,581000.0,570000.0,523000.0,568000.0
