,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,23955540.0,21744209.0,21535457.0,21185028.0,20326276.0
ShareIssued,23955540.0,21744209.0,21535457.0,21185028.0,20326276.0
NetDebt,2185822.0,2178465.0,1846319.0,1756582.0,1500416.0
TotalDebt,2187327.0,2199880.0,1907783.0,1778573.0,1539360.0
TangibleBookValue,-6429182.0,-7798490.0,-6232962.0,-5726698.0,-7026308.0
InvestedCapital,-4241855.0,-5598610.0,-4325179.0,-3948125.0,-5486948.0
WorkingCapital,-6429176.0,-7798484.0,-6232956.0,-5726692.0,-7026302.0
NetTangibleAssets,-6429176.0,-7798484.0,-6232956.0,-5726692.0,-7026302.0
CommonStockEquity,-6429182.0,-7798490.0,-6232962.0,-5726698.0,-7026308.0
PreferredStockEquity,6.0,6.0,6.0,6.0,6.0
TotalCapitalization,-6429176.0,-7798484.0,-6232956.0,-5726692.0,-7026302.0
TotalEquityGrossMinorityInterest,-6429176.0,-7798484.0,-6232956.0,-5726692.0,-7026302.0
StockholdersEquity,-6429176.0,-7798484.0,-6232956.0,-5726692.0,-7026302.0
OtherEquityInterest,5367273.0,5338273.0,5161186.0,4747108.0,4210960.0
RetainedEarnings,-65598873.0,-66902466.0,-65134801.0,-64355162.0,-64808926.0
AdditionalPaidInCapital,10085150.0,10082506.0,10082506.0,10258172.0,10082506.0
CapitalStock,43717274.0,43683203.0,43658153.0,43623190.0,43489158.0
CommonStock,43717268.0,43683197.0,43658147.0,43623184.0,43489152.0
PreferredStock,6.0,6.0,6.0,6.0,6.0
TotalLiabilitiesNetMinorityInterest,6446514.0,7860732.0,6409983.0,5830151.0,7084846.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0,0.0
CurrentLiabilities,6446514.0,7860732.0,6409983.0,5830151.0,7084846.0
OtherCurrentLiabilities,1126001.0,3006154.0,1954941.0,1838392.0,3623098.0
CurrentDeferredLiabilities,629794.0,571763.0,531244.0,485421.0,425824.0
CurrentDebtAndCapitalLeaseObligation,2187327.0,2199880.0,1907783.0,1778573.0,1539360.0
CurrentDebt,2187327.0,2199880.0,1907783.0,1778573.0,1539360.0
OtherCurrentBorrowings,2187327.0,2199880.0,1907783.0,1778573.0,1539360.0
CurrentProvisions,1268500.0,1042500.0,1021750.0,886875.0,693250.0
PayablesAndAccruedExpenses,1234892.0,1040435.0,994265.0,840890.0,803314.0
CurrentAccruedExpenses,422745.0,304130.0,252301.0,172443.0,135793.0
InterestPayable,349231.0,,216720.0,159506.0,118450.0
Payables,812147.0,736305.0,741964.0,668447.0,667521.0
OtherPayable,40402.0,40402.0,40402.0,40402.0,40402.0
DuetoRelatedPartiesCurrent,181217.0,181217.0,181217.0,181217.0,183717.0
AccountsPayable,590528.0,514686.0,520345.0,446828.0,443402.0
TotalAssets,17338.0,62248.0,177027.0,103459.0,58544.0
TotalNonCurrentAssets,0.0,0.0,0.0,0.0,0.0
CurrentAssets,17338.0,62248.0,177027.0,103459.0,58544.0
PrepaidAssets,15833.0,40833.0,49584.0,81468.0,19600.0
Receivables,,,65979.0,,
OtherReceivables,,,65979.0,,
CashCashEquivalentsAndShortTermInvestments,1505.0,21415.0,61464.0,21991.0,38944.0
CashAndCashEquivalents,1505.0,21415.0,61464.0,21991.0,38944.0
CashFinancial,1505.0,21415.0,61464.0,21991.0,38944.0
