,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
OrdinarySharesNumber,204117084.0,204117084.0,201869202.0,200122686.0,199862123.0
ShareIssued,204117084.0,204117084.0,201869202.0,200122686.0,199862123.0
TotalDebt,8105000.0,7195000.0,6237000.0,6234000.0,4050000.0
TangibleBookValue,469175000.0,484695000.0,510956000.0,541444000.0,558525000.0
InvestedCapital,484994000.0,498496000.0,523246000.0,552237000.0,568211000.0
WorkingCapital,352825000.0,375241000.0,367697000.0,381482000.0,351468000.0
NetTangibleAssets,469175000.0,484695000.0,510956000.0,541444000.0,558525000.0
CapitalLeaseObligations,8105000.0,7195000.0,6237000.0,6234000.0,4050000.0
CommonStockEquity,484994000.0,498496000.0,523246000.0,552237000.0,568211000.0
TotalCapitalization,484994000.0,498496000.0,523246000.0,552237000.0,568211000.0
TotalEquityGrossMinorityInterest,484994000.0,498496000.0,523246000.0,552237000.0,568211000.0
StockholdersEquity,484994000.0,498496000.0,523246000.0,552237000.0,568211000.0
GainsLossesNotAffectingRetainedEarnings,-1967000.0,-4794000.0,-6087000.0,-5429000.0,-7355000.0
OtherEquityAdjustments,-1967000.0,-4794000.0,-6087000.0,-5429000.0,-7355000.0
RetainedEarnings,-352073000.0,-310169000.0,-265358000.0,-221640000.0,-194302000.0
AdditionalPaidInCapital,839014000.0,813439000.0,794671000.0,779286000.0,769848000.0
CapitalStock,20000.0,20000.0,20000.0,20000.0,20000.0
CommonStock,20000.0,20000.0,20000.0,20000.0,20000.0
TotalLiabilitiesNetMinorityInterest,68586000.0,66882000.0,53606000.0,35685000.0,29781000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,31422000.0,38284000.0,29978000.0,14825000.0,9621000.0
OtherNonCurrentLiabilities,128000.0,183000.0,53000.0,77000.0,303000.0
DerivativeProductLiabilities,23452000.0,31144000.0,23609000.0,8170000.0,4658000.0
NonCurrentDeferredLiabilities,447000.0,457000.0,707000.0,954000.0,1201000.0
NonCurrentDeferredRevenue,447000.0,457000.0,707000.0,954000.0,1201000.0
LongTermDebtAndCapitalLeaseObligation,7395000.0,6500000.0,5609000.0,5624000.0,3459000.0
LongTermCapitalLeaseObligation,7395000.0,6500000.0,5609000.0,5624000.0,3459000.0
CurrentLiabilities,37164000.0,28598000.0,23628000.0,20860000.0,20160000.0
OtherCurrentLiabilities,392000.0,576000.0,761000.0,945000.0,1130000.0
CurrentDeferredLiabilities,12087000.0,5216000.0,8428000.0,6294000.0,8729000.0
CurrentDeferredRevenue,12087000.0,5216000.0,8428000.0,6294000.0,8729000.0
CurrentDebtAndCapitalLeaseObligation,710000.0,695000.0,628000.0,610000.0,591000.0
CurrentCapitalLeaseObligation,710000.0,695000.0,628000.0,610000.0,591000.0
PayablesAndAccruedExpenses,23975000.0,22111000.0,13811000.0,13011000.0,9710000.0
CurrentAccruedExpenses,18376000.0,15703000.0,9251000.0,9414000.0,6655000.0
Payables,5599000.0,6408000.0,4560000.0,3597000.0,3055000.0
AccountsPayable,5599000.0,6408000.0,4560000.0,3597000.0,3055000.0
TotalAssets,553580000.0,565378000.0,576852000.0,587922000.0,597992000.0
TotalNonCurrentAssets,163591000.0,161539000.0,185527000.0,185580000.0,226364000.0
OtherNonCurrentAssets,5155000.0,5680000.0,5001000.0,4857000.0,4910000.0
NonCurrentNoteReceivables,,65113000.0,88585000.0,,
InvestmentsAndAdvances,100489000.0,36002000.0,44957000.0,137646000.0,182001000.0
OtherInvestments,,36002000.0,44957000.0,,
GoodwillAndOtherIntangibleAssets,15819000.0,13801000.0,12290000.0,10793000.0,9686000.0
OtherIntangibleAssets,15077000.0,13059000.0,11548000.0,10051000.0,8944000.0
Goodwill,742000.0,742000.0,742000.0,742000.0,742000.0
NetPPE,42128000.0,40943000.0,34694000.0,32284000.0,29767000.0
AccumulatedDepreciation,-14599000.0,-12158000.0,-10295000.0,-8691000.0,-7461000.0
GrossPPE,56727000.0,53101000.0,44989000.0,40975000.0,37228000.0
Leases,10043000.0,7327000.0,2753000.0,1193000.0,1132000.0
OtherProperties,4613000.0,5587000.0,5605000.0,5796000.0,3753000.0
MachineryFurnitureEquipment,42071000.0,40187000.0,36631000.0,33986000.0,32343000.0
Properties,0.0,0.0,0.0,0.0,0.0
CurrentAssets,389989000.0,403839000.0,391325000.0,402342000.0,371628000.0
OtherCurrentAssets,4909000.0,16816000.0,13236000.0,12638000.0,3423000.0
PrepaidAssets,5696000.0,,,,3952000.0
Inventory,12476000.0,,,,5164000.0
RawMaterials,12476000.0,,,,5164000.0
Receivables,11467000.0,141148000.0,142000000.0,1837000.0,3292000.0
OtherReceivables,2903000.0,2189000.0,1163000.0,836000.0,2142000.0
NotesReceivable,,138115000.0,139572000.0,,
AccountsReceivable,8564000.0,844000.0,1265000.0,1001000.0,1150000.0
CashCashEquivalentsAndShortTermInvestments,355441000.0,245875000.0,236089000.0,387867000.0,355797000.0
OtherShortTermInvestments,319776000.0,208738000.0,222105000.0,335966000.0,311430000.0
CashAndCashEquivalents,35665000.0,37137000.0,13984000.0,51901000.0,44367000.0
