,2023-06-30,2022-12-31
TreasurySharesNumber,47381.0,47381.0
OrdinarySharesNumber,618024591.0,618024591.0
ShareIssued,618071972.0,618071972.0
NetDebt,2725000000.0,4710000000.0
TotalDebt,6221000000.0,6905000000.0
TangibleBookValue,34724000000.0,31661000000.0
InvestedCapital,40349000000.0,38606000000.0
WorkingCapital,1811000000.0,2601000000.0
NetTangibleAssets,34724000000.0,31661000000.0
CapitalLeaseObligations,526000000.0,
CommonStockEquity,34757000000.0,31701000000.0
TotalCapitalization,40349000000.0,38606000000.0
TotalEquityGrossMinorityInterest,34880000000.0,31791000000.0
MinorityInterest,123000000.0,90000000.0
StockholdersEquity,34757000000.0,31701000000.0
GainsLossesNotAffectingRetainedEarnings,6778000000.0,6702000000.0
OtherEquityAdjustments,6778000000.0,6702000000.0
RetainedEarnings,-4955000000.0,-7935000000.0
CapitalStock,32934000000.0,32934000000.0
CommonStock,32934000000.0,32934000000.0
TotalLiabilitiesNetMinorityInterest,22360000000.0,21554000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,15493000000.0,16518000000.0
OtherNonCurrentLiabilities,611000000.0,861000000.0
DerivativeProductLiabilities,470000000.0,0.0
NonCurrentDeferredLiabilities,2399000000.0,2589000000.0
NonCurrentDeferredRevenue,105000000.0,224000000.0
NonCurrentDeferredTaxesLiabilities,2294000000.0,2365000000.0
LongTermDebtAndCapitalLeaseObligation,5902000000.0,6905000000.0
LongTermCapitalLeaseObligation,310000000.0,
LongTermDebt,5592000000.0,6905000000.0
LongTermProvisions,6111000000.0,6163000000.0
CurrentLiabilities,6867000000.0,5036000000.0
OtherCurrentLiabilities,2678000000.0,13000000.0
CurrentDeferredLiabilities,285000000.0,297000000.0
CurrentDeferredRevenue,285000000.0,297000000.0
CurrentDebtAndCapitalLeaseObligation,319000000.0,
CurrentCapitalLeaseObligation,216000000.0,
PensionandOtherPostRetirementBenefitPlansCurrent,794000000.0,
CurrentProvisions,180000000.0,139000000.0
PayablesAndAccruedExpenses,2611000000.0,4587000000.0
CurrentAccruedExpenses,1061000000.0,
Payables,1550000000.0,4587000000.0
TotalTaxPayable,345000000.0,
IncomeTaxPayable,169000000.0,
AccountsPayable,1205000000.0,4587000000.0
TotalAssets,57240000000.0,53345000000.0
TotalNonCurrentAssets,48562000000.0,45708000000.0
OtherNonCurrentAssets,6259000000.0,6277000000.0
NonCurrentDeferredAssets,189000000.0,178000000.0
NonCurrentDeferredTaxesAssets,189000000.0,178000000.0
NonCurrentNoteReceivables,116000000.0,
FinancialAssets,269000000.0,184000000.0
InvestmentsAndAdvances,189000000.0,101000000.0
InvestmentinFinancialAssets,78000000.0,
AvailableForSaleSecurities,78000000.0,
LongTermEquityInvestment,111000000.0,101000000.0
InvestmentsinAssociatesatCost,111000000.0,101000000.0
GoodwillAndOtherIntangibleAssets,33000000.0,40000000.0
OtherIntangibleAssets,33000000.0,
Goodwill,0.0,
NetPPE,41507000000.0,38928000000.0
AccumulatedDepreciation,-50849000000.0,
GrossPPE,92356000000.0,
OtherProperties,1000000000.0,
CurrentAssets,8678000000.0,7637000000.0
HedgingAssetsCurrent,110000000.0,332000000.0
RestrictedCash,41000000.0,34000000.0
PrepaidAssets,189000000.0,
Inventory,3265000000.0,2744000000.0
Receivables,2206000000.0,2332000000.0
OtherReceivables,12000000.0,
TaxesReceivable,645000000.0,
AccruedInterestReceivable,121000000.0,
AccountsReceivable,1428000000.0,2332000000.0
AllowanceForDoubtfulAccountsReceivable,-211000000.0,
GrossAccountsReceivable,1639000000.0,
CashCashEquivalentsAndShortTermInvestments,2867000000.0,2195000000.0
CashAndCashEquivalents,2867000000.0,2195000000.0
