,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,1318430.0,1318430.0,1318430.0,1250611.0,1218430.0
OrdinarySharesNumber,16567185.0,16567185.0,16567185.0,16635004.0,16667185.0
ShareIssued,17885615.0,17885615.0,17885615.0,17885615.0,17885615.0
NetDebt,27411478.0,28393704.0,36800316.0,32203358.0,23988904.0
TotalDebt,41587031.0,48176066.0,49484154.0,46048703.0,32991429.0
TangibleBookValue,28274642.0,27118336.0,21307866.0,17904460.0,30660129.0
InvestedCapital,74303651.0,79414265.0,74706767.0,69399219.0,70008404.0
WorkingCapital,15450027.0,15278436.0,1753882.0,-585624.0,15411912.0
NetTangibleAssets,28274642.0,27118336.0,21307866.0,17904460.0,30660129.0
CapitalLeaseObligations,2920533.0,3350790.0,3645276.0,2249787.0,1471618.0
CommonStockEquity,35637153.0,34588989.0,28867889.0,25600303.0,38488593.0
TotalCapitalization,52667582.0,53459518.0,41599072.0,39279983.0,52933344.0
TotalEquityGrossMinorityInterest,35637153.0,34588989.0,28867889.0,25600303.0,38488593.0
StockholdersEquity,35637153.0,34588989.0,28867889.0,25600303.0,38488593.0
TreasuryStock,132.0,132.0,132.0,125.0,122.0
RetainedEarnings,-24653249.0,-25701413.0,-31422513.0,-34838059.0,-22021424.0
AdditionalPaidInCapital,60288745.0,60288745.0,60288745.0,60436698.0,60508350.0
CapitalStock,1789.0,1789.0,1789.0,1789.0,1789.0
CommonStock,1789.0,1789.0,1789.0,1789.0,1789.0
TotalLiabilitiesNetMinorityInterest,100740911.0,107920160.0,100367827.0,79235684.0,69434791.0
TotalNonCurrentLiabilitiesNetMinorityInterest,26373992.0,28016014.0,20317974.0,18919147.0,19442964.0
NonCurrentDeferredLiabilities,7652378.0,6870510.0,5155011.0,3725307.0,4033201.0
NonCurrentDeferredTaxesLiabilities,7652378.0,6870510.0,5155011.0,3725307.0,4033201.0
LongTermDebtAndCapitalLeaseObligation,18721614.0,21145504.0,15162963.0,15193840.0,15409763.0
LongTermCapitalLeaseObligation,1691185.0,2274975.0,2431780.0,1514160.0,965012.0
LongTermDebt,17030429.0,18870529.0,12731183.0,13679680.0,14444751.0
CurrentLiabilities,74366919.0,79904146.0,80049853.0,60316537.0,49991827.0
CurrentDeferredLiabilities,17663714.0,17743001.0,16576181.0,7044210.0,8611883.0
CurrentDeferredRevenue,17663714.0,17743001.0,16576181.0,7044210.0,8611883.0
CurrentDebtAndCapitalLeaseObligation,22865417.0,27030562.0,34321191.0,30854863.0,17581666.0
CurrentCapitalLeaseObligation,1229348.0,1075815.0,1213496.0,735627.0,506606.0
CurrentDebt,21636069.0,25954747.0,33107695.0,30119236.0,17075060.0
OtherCurrentBorrowings,21636069.0,25954747.0,33107695.0,4711717.0,17075060.0
LineOfCredit,,,,25407519.0,
PayablesAndAccruedExpenses,33837788.0,35130583.0,29152481.0,22417464.0,23798278.0
CurrentAccruedExpenses,11575093.0,13103944.0,10318491.0,8258521.0,8814256.0
Payables,22262695.0,22026639.0,18833990.0,14158943.0,14984022.0
AccountsPayable,22262695.0,22026639.0,18833990.0,14158943.0,14984022.0
TotalAssets,136378064.0,142509149.0,129235716.0,104835987.0,107923384.0
TotalNonCurrentAssets,46561118.0,47326567.0,47431981.0,45105074.0,42519645.0
GoodwillAndOtherIntangibleAssets,7362511.0,7470653.0,7560023.0,7695843.0,7828464.0
OtherIntangibleAssets,3274957.0,3383099.0,3472469.0,3608289.0,3740910.0
Goodwill,4087554.0,4087554.0,4087554.0,4087554.0,4087554.0
NetPPE,39198607.0,39855914.0,39871958.0,37409231.0,34691181.0
AccumulatedDepreciation,-49618944.0,-47799840.0,-45933846.0,-44238833.0,-42647308.0
GrossPPE,88817551.0,87655754.0,85805804.0,81648064.0,77338489.0
OtherProperties,88817551.0,3329167.0,85805804.0,81648064.0,77338489.0
MachineryFurnitureEquipment,,71351663.0,,,
BuildingsAndImprovements,,10000570.0,,,
LandAndImprovements,,2974354.0,,,
Properties,,0.0,,,
CurrentAssets,89816946.0,95182582.0,81803735.0,59730913.0,65403739.0
OtherCurrentAssets,2687286.0,3520178.0,4849731.0,5966478.0,3170481.0
PrepaidAssets,,,,5966478.0,
Receivables,75874640.0,75230832.0,67915442.0,42168877.0,54702351.0
OtherReceivables,23016922.0,16472188.0,12765949.0,11769966.0,14411380.0
AccountsReceivable,52857718.0,58758644.0,55149493.0,30398911.0,40290971.0
AllowanceForDoubtfulAccountsReceivable,-51063.0,-51063.0,-51063.0,-51063.0,-55538.0
GrossAccountsReceivable,52908781.0,58809707.0,55200556.0,30449974.0,40346509.0
CashCashEquivalentsAndShortTermInvestments,11255020.0,16431572.0,9038562.0,11595558.0,7530907.0
CashAndCashEquivalents,11255020.0,16431572.0,9038562.0,11595558.0,7530907.0
