Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
AU,AngloGold Ashanti plc,86.2,0.52,0.61,4497000,3097000,43521000000,2025-12-22T07:54:45.801942
CCJ,Cameco Corporation,89.99,2.41,2.75,6289000,4992000,39294000000,2025-12-22T07:54:45.801942
RKLB,Rocket Lab Corporation,70.52,10.6,17.69,52765000,22713000,37669000000,2025-12-22T07:54:45.801942
ASTS,"AST SpaceMobile, Inc.",75.84,9.91,15.03,20293000,13459000,27864000000,2025-12-22T07:54:45.801942
NBIS,Nebius Group N.V.,89.46,11.37,14.56,17559000,18898000,22527000000,2025-12-22T07:54:45.801942
ULS,UL Solutions Inc.,76.95,-1.77,-2.25,11540000,1123000,15468000000,2025-12-22T07:54:45.801942
RVMD,"Revolution Medicines, Inc.",78.78,2.82,3.71,6314000,2370000,15230000000,2025-12-22T07:54:45.801942
NXT,Nextpower Inc.,88.7,1.31,1.5,3321000,2300000,13463000000,2025-12-22T07:54:45.801942
KTOS,"Kratos Defense & Security Solutions, Inc.",75.39,3.99,5.59,4167000,3339000,12729000000,2025-12-22T07:54:45.801942
RNA,"Avidity Biosciences, Inc.",72.34,0.21,0.28,6466000,4820000,10900000000,2025-12-22T07:54:45.801942
RMBS,Rambus Inc.,96.39,4.9,5.36,3087000,1904000,10377000000,2025-12-22T07:54:45.801942
KRMN,Karman Holdings Inc.,71.65,3.54,5.2,7713000,1636000,9481000000,2025-12-22T07:54:45.801942
CORT,Corcept Therapeutics Incorporated,83.76,2.22,2.72,2270000,865803,8826000000,2025-12-22T07:54:45.801942
MRUS,Merus N.V.,97.01,0.21,0.22,915329,2508000,7358000000,2025-12-22T07:54:45.801942
TTMI,"TTM Technologies, Inc.",70.38,3.29,4.9,2954000,2409000,7272000000,2025-12-22T07:54:45.801942
KYMR,"Kymera Therapeutics, Inc.",83.99,4.36,5.48,1453000,969647,6719000000,2025-12-22T07:54:45.801942
PTGX,"Protagonist Therapeutics, Inc.",86.05,0.26,0.3,1736000,1201000,5379000000,2025-12-22T07:54:45.801942
HCC,"Warrior Met Coal, Inc.",87.43,1.93,2.26,2279000,818649,4596000000,2025-12-22T07:54:45.801942
MIRM,"Mirum Pharmaceuticals, Inc.",77.74,7.46,10.61,3856000,709090,4018000000,2025-12-22T07:54:45.801942
SEZL,Sezzle Inc.,73.5,1.36,1.89,969911,946500,2510000000,2025-12-22T07:54:45.801942
ANIP,"ANI Pharmaceuticals, Inc.",82.85,0.02,0.02,965159,388134,1861000000,2025-12-22T07:54:45.801942
